Transaction Date,Transaction Type,Fee Name,Transaction Number,Store,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId,Month & Year
18-Jan-2022,Orders-Lazada Fees,Payment Fee,481884752959411,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,458761388110191,458089806301055,Delivered,Flash Express PH,standard,Dropshipping,416112434695875,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,530979912564104,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,81.57,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,454656432955786,463799844256989,Delivered,Flash Express PH,standard,Dropshipping,453569609436983,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,540656092196003,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,461200997577094,457047677710236,Delivered,Flash Express PH,standard,Dropshipping,433287052141812,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,497750005101492,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,81.57,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,456940039023199,454927366529235,Delivered,Flash Express PH,standard,Dropshipping,450537736618303,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,483646989281583,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,465475891125479,465156988566570,Delivered,Flash Express PH,standard,Dropshipping,498952526527788,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,457638891771779,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,81.57,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,455316132153386,461877726791048,Delivered,Flash Express PH,standard,Dropshipping,410172821049310,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,536903384874978,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,461787058630243,455644173828878,Delivered,Flash Express PH,standard,Dropshipping,496379603316883,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,460707789277983,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,81.57,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,455573856487146,456340085363091,Delivered,Flash Express PH,standard,Dropshipping,511463038774669,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,552545286012540,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,460884113692444,462392998101057,Delivered,Flash Express PH,standard,Dropshipping,540183337874624,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,534807185626352,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,457619364316552,464789446166363,Delivered,Flash Express PH,standard,Dropshipping,543874016019054,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,531914917379211,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,81.57,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,455672458105414,457886369005714,Delivered,Flash Express PH,standard,Dropshipping,411314850442343,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,491198964010840,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,81.57,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,458852329100832,461931196883584,Delivered,Flash Express PH,standard,Dropshipping,428592947794855,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,472457286613432,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,455361513208495,465214796525103,Delivered,Flash Express PH,standard,Dropshipping,445967287084557,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,480894911474603,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,81.57,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,463663575336875,465778190137077,Delivered,Flash Express PH,standard,Dropshipping,524801351186580,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,461214044957747,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,458604620777769,464724894550915,Delivered,Flash Express PH,standard,Dropshipping,409088713139932,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,531190468716837,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,81.57,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,456476165707001,465459293471570,Delivered,Flash Express PH,standard,Dropshipping,486742805987525,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,548932936713533,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,459091301398694,458689095317927,Delivered,Flash Express PH,standard,Dropshipping,515349183335914,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,543982969907990,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,70.15,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,458309200221283,465827471634089,Delivered,Flash Express PH,standard,Dropshipping,382760598666000,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,538130906020888,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,458825542715406,462511195287019,Delivered,Flash Express PH,standard,Dropshipping,552567819574585,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,512875895141741,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,70.15,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,454239512680234,461143177486060,Delivered,Flash Express PH,standard,Dropshipping,369717381565352,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,454994754653593,KPH,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,2329976396-1631168161051-0,2329976396_PH-10570881078,-3.48,0.37,0,No,17 Jan 2022 - 23 Jan 2022,paid,461398947575966,456684418392378,Delivered,LEX PH,standard,Dropshipping,431540653859197,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,498428405357575,KPH,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,2329976396-1631168161051-0,2329976396_PH-10570881078,150.00,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,462059716981559,465120647636162,Delivered,LEX PH,standard,Dropshipping,517852553102013,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,474536178008107,KPH,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,2329976396-1631168161051-0,2329976396_PH-10570881078,-3.48,0.37,0,No,17 Jan 2022 - 23 Jan 2022,paid,464484051737223,454215194839566,Delivered,LEX PH,standard,Dropshipping,440141518280879,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,503650801790455,KPH,HANSA HS-PM-75 GLOW PLUG for MITSUBISHI L300 DSL 4D55 - 12V,2329976396-1631168161051-0,2329976396_PH-10570881078,150.00,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,464563243844391,462724898393726,Delivered,LEX PH,standard,Dropshipping,440563013764394,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,519591650583121,Fornis,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-34.08,3.65,0,No,17 Jan 2022 - 23 Jan 2022,paid,455605012042277,460465589389359,Delivered,LEX PH,standard,Dropshipping,421463459748809,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,494201521156818,Fornis,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,1500.00,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,455252821676613,454685541507931,Delivered,LEX PH,standard,Dropshipping,522734055624995,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,510978184763388,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,-5.22,0.56,0,No,17 Jan 2022 - 23 Jan 2022,paid,466033001244945,456127108824769,Delivered,LEX PH,standard,Dropshipping,362381735100247,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,514716169174653,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,195.00,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,465562851715135,454055361995666,Delivered,LEX PH,standard,Dropshipping,447435900684503,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,465464410832816,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,-5.26,0.56,0,No,17 Jan 2022 - 23 Jan 2022,paid,466099743462652,457252849888925,Delivered,LEX PH,standard,Dropshipping,524158613316659,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,499775905506490,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,195.00,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,455964486979608,463412773011349,Delivered,LEX PH,standard,Dropshipping,443476355534365,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,485351684575570,Fornis,74101 MD143879 SPARKPLUG CABLE for MITSUBISHI LANCER 1.5 4G15 91-92,2330052866-1631170864468-0,2330052866_PH-10571510800,-14.02,1.5,0,No,17 Jan 2022 - 23 Jan 2022,paid,462517358402562,458788201867786,Delivered,LEX PH,standard,Dropshipping,367816871287115,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,472140963873930,Fornis,74101 MD143879 SPARKPLUG CABLE for MITSUBISHI LANCER 1.5 4G15 91-92,2330052866-1631170864468-0,2330052866_PH-10571510800,626.00,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,455521848810621,466270201230620,Delivered,LEX PH,standard,Dropshipping,482927161964909,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,487545967473273,KPH,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,-0.57,0.06,0,No,17 Jan 2022 - 23 Jan 2022,paid,465060213592185,459432728633859,Delivered,LEX PH,standard,Dropshipping,474112787100650,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,555297013759324,KPH,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,9.00,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,459965867158768,457627295380373,Delivered,LEX PH,standard,Dropshipping,520228347479599,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,550139315678844,KPH,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,-0.57,0.06,0,No,17 Jan 2022 - 23 Jan 2022,paid,459395541498726,455051860565038,Delivered,LEX PH,standard,Dropshipping,498983968685339,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,528236261682786,KPH,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,9.00,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,455088099625919,462151689904468,Delivered,LEX PH,standard,Dropshipping,508492443983416,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,529232303769106,KPH,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,-0.57,0.06,0,No,17 Jan 2022 - 23 Jan 2022,paid,454357025076539,460157602459073,Delivered,LEX PH,standard,Dropshipping,439534682534363,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,503515305271982,KPH,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,9.00,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,455562990473143,461512645681170,Delivered,LEX PH,standard,Dropshipping,391500950144456,,PH0022000148567,January 2022
15-Jan-2022,Orders-Lazada Fees,Payment Fee,544815114712564,RMJ,DUNLOP 90/80-17 TUBELESS TIRE,PZADUNLOP90/80-17,1991449754_PH-8679559170,-48.61,5.21,0,No,10 Jan 2022 - 16 Jan 2022,paid,465131003670570,454692317282742,Delivered,LEX PH,standard,Dropshipping,545710176805861,,PH0022000105189,January 2022
15-Jan-2022,Orders-Sales,Item Price Credit,530586388382968,RMJ,DUNLOP 90/80-17 TUBELESS TIRE,PZADUNLOP90/80-17,1991449754_PH-8679559170,1950.00,0,0,No,10 Jan 2022 - 16 Jan 2022,paid,463400755745954,454189494297107,Delivered,LEX PH,standard,Dropshipping,460648624800493,,PH0022000105189,January 2022
15-Jan-2022,Orders-Lazada Fees,Payment Fee,554482823854177,RMJ,Rusi KR-150 Brake Hose,2296198339-1630055242490-0,2296198339_PH-10385014398,-7.82,0.84,0,No,10 Jan 2022 - 16 Jan 2022,paid,456276188386420,457208403607287,Returned,LEX PH,standard,Dropshipping,521134427979747,,PH0022000105189,January 2022
15-Jan-2022,Orders-Sales,Item Price Credit,550723814236932,RMJ,Rusi KR-150 Brake Hose,2296198339-1630055242490-0,2296198339_PH-10385014398,280.00,0,0,No,10 Jan 2022 - 16 Jan 2022,paid,455417499407324,465580621075482,Returned,LEX PH,standard,Dropshipping,483280183774619,,PH0022000105189,January 2022
15-Jan-2022,Orders-Lazada Fees,Payment Fee,484445892179539,DGZ,SEC GRAVIS OWL BRACKET,2424172025-1634191718296-0,2424172025_PH-11046276804,-46.35,4.97,0,No,10 Jan 2022 - 16 Jan 2022,paid,466433437042717,461664173661399,Delivered,LEX PH,standard,Dropshipping,546686978726072,,PH0022000105189,January 2022
15-Jan-2022,Orders-Sales,Item Price Credit,457608641859449,DGZ,SEC GRAVIS OWL BRACKET,2424172025-1634191718296-0,2424172025_PH-11046276804,2000.00,0,0,No,10 Jan 2022 - 16 Jan 2022,paid,454625810527772,457005140099540,Delivered,LEX PH,standard,Dropshipping,376839443765800,,PH0022000105189,January 2022
15-Jan-2022,Orders-Lazada Fees,Payment Fee,469203869068505,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,-4.37,0.47,0,No,10 Jan 2022 - 16 Jan 2022,paid,455498646180198,460206853888941,Delivered,LEX PH,standard,Dropshipping,488792657909658,,PH0022000105189,January 2022
15-Jan-2022,Orders-Sales,Item Price Credit,517922109465891,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,195.00,0,0,No,10 Jan 2022 - 16 Jan 2022,paid,458494059067776,465060165438583,Delivered,LEX PH,standard,Dropshipping,463257543432441,,PH0022000105189,January 2022
15-Jan-2022,Orders-Lazada Fees,Payment Fee,469894790829410,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,-4.37,0.47,0,No,10 Jan 2022 - 16 Jan 2022,paid,456681350034821,455249883774549,Delivered,LEX PH,standard,Dropshipping,410016283133043,,PH0022000105189,January 2022
15-Jan-2022,Orders-Sales,Item Price Credit,495131283465061,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,195.00,0,0,No,10 Jan 2022 - 16 Jan 2022,paid,456535007055124,463827193804970,Delivered,LEX PH,standard,Dropshipping,468406474978988,,PH0022000105189,January 2022
15-Jan-2022,Orders-Lazada Fees,Payment Fee,511153413178657,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,-4.37,0.47,0,No,10 Jan 2022 - 16 Jan 2022,paid,460207816653419,457575806140303,Delivered,LEX PH,standard,Dropshipping,554536710532372,,PH0022000105189,January 2022
15-Jan-2022,Orders-Sales,Item Price Credit,520683560937855,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,195.00,0,0,No,10 Jan 2022 - 16 Jan 2022,paid,455233034483285,462647496258261,Delivered,LEX PH,standard,Dropshipping,501835939959345,,PH0022000105189,January 2022
15-Jan-2022,Orders-Lazada Fees,Payment Fee,530552974039855,Cycle City,FDR Sports XR Evo 80/80 x 14 MOTORCYCLE TIRE,FDR-Evo-80-x14,1723796691_PH-7435786915,-36.02,3.86,0,No,10 Jan 2022 - 16 Jan 2022,paid,455390752396960,464167695026707,Delivered,LEX PH,standard,Dropshipping,368075174999684,,PH0022000105189,January 2022
15-Jan-2022,Orders-Sales,Item Price Credit,544403241828225,Cycle City,FDR Sports XR Evo 80/80 x 14 MOTORCYCLE TIRE,FDR-Evo-80-x14,1723796691_PH-7435786915,1500.00,0,0,No,10 Jan 2022 - 16 Jan 2022,paid,454071689195550,464987236382529,Delivered,LEX PH,standard,Dropshipping,443590283614928,,PH0022000105189,January 2022
14-Jan-2022,Orders-Lazada Fees,Payment Fee,518826805847341,KPH,GMQ PREMIUM QUALITY TENSIONER BEARING 13505-11010 Corolla 2E,2320961501-1630914734397-0,2320961501_PH-10523496284,-19.99,2.14,0,No,10 Jan 2022 - 16 Jan 2022,paid,454651962888981,460210529435669,Delivered,Ninja Van PH,standard,Dropshipping,444582999971548,,PH0022000105189,January 2022
14-Jan-2022,Orders-Sales,Item Price Credit,550310145187940,KPH,GMQ PREMIUM QUALITY TENSIONER BEARING 13505-11010 Corolla 2E,2320961501-1630914734397-0,2320961501_PH-10523496284,880.15,0,0,No,10 Jan 2022 - 16 Jan 2022,paid,464348287704170,463022612237452,Delivered,Ninja Van PH,standard,Dropshipping,415080180574952,,PH0022000105189,January 2022
13-Jan-2022,Orders-Lazada Fees,Payment Fee,525172492508657,KPH,HANSA H16 12V 19W HALOGEN BULB,2322260958-1630939930327-0,2322260958_PH-10531162784,-3.12,0.33,0,No,10 Jan 2022 - 16 Jan 2022,paid,461937664052393,454172997085952,Delivered,Ninja Van PH,standard,Dropshipping,387262655022850,,PH0022000105189,January 2022
13-Jan-2022,Orders-Sales,Item Price Credit,554257903609374,KPH,HANSA H16 12V 19W HALOGEN BULB,2322260958-1630939930327-0,2322260958_PH-10531162784,108.00,0,0,No,10 Jan 2022 - 16 Jan 2022,paid,454043108444329,456470304072415,Delivered,Ninja Van PH,standard,Dropshipping,424747706114676,,PH0022000105189,January 2022
13-Jan-2022,Orders-Lazada Fees,Payment Fee,493022306614203,KPH,HANSA H16 12V 19W HALOGEN BULB,2322260958-1630939930327-0,2322260958_PH-10531162784,-3.12,0.33,0,No,10 Jan 2022 - 16 Jan 2022,paid,463556352383161,456576396238148,Delivered,Ninja Van PH,standard,Dropshipping,387042656515951,,PH0022000105189,January 2022
13-Jan-2022,Orders-Sales,Item Price Credit,550515060586073,KPH,HANSA H16 12V 19W HALOGEN BULB,2322260958-1630939930327-0,2322260958_PH-10531162784,108.00,0,0,No,10 Jan 2022 - 16 Jan 2022,paid,462135136037134,465882006541271,Delivered,Ninja Van PH,standard,Dropshipping,398057610590756,,PH0022000105189,January 2022
13-Jan-2022,Orders-Lazada Fees,Payment Fee,505428948512995,KPH,HANSA H16 12V 19W HALOGEN BULB,2322260958-1630939930327-0,2322260958_PH-10531162784,-3.12,0.33,0,No,10 Jan 2022 - 16 Jan 2022,paid,459841974036961,458089064260020,Delivered,Ninja Van PH,standard,Dropshipping,458414711486083,,PH0022000105189,January 2022
13-Jan-2022,Orders-Sales,Item Price Credit,479378097604373,KPH,HANSA H16 12V 19W HALOGEN BULB,2322260958-1630939930327-0,2322260958_PH-10531162784,108.00,0,0,No,10 Jan 2022 - 16 Jan 2022,paid,459540037147114,457017882025820,Delivered,Ninja Van PH,standard,Dropshipping,362297829982360,,PH0022000105189,January 2022
12-Jan-2022,Orders-Lazada Fees,Payment Fee,529540817322183,SEC,SEC Boarder - Break (Black/Yellow) Half Face Helmet,2360399607-1632214259363-1,2360399607_PH-10735210856,-52.77,5.65,0,No,10 Jan 2022 - 16 Jan 2022,paid,463927199606838,464510449723928,Delivered,J&T Express,standard,Dropshipping,374442749061978,,PH0022000105189,January 2022
12-Jan-2022,Orders-Sales,Item Price Credit,528757632667743,SEC,SEC Boarder - Break (Black/Yellow) Half Face Helmet,2360399607-1632214259363-1,2360399607_PH-10735210856,2100.00,0,0,No,10 Jan 2022 - 16 Jan 2022,paid,462653130769116,461685359906406,Delivered,J&T Express,standard,Dropshipping,535525000296738,,PH0022000105189,January 2022
11-Jan-2022,Orders-Lazada Fees,Payment Fee,550571716182548,Fornis,Back Door  Stay Assy  NISSAN URVAN E25 (LH & RH)  65470-VW000 65471-VW000,2315344215-1630726301586-0,2315344215_PH-10491988283,-35.59,3.81,0,No,10 Jan 2022 - 16 Jan 2022,paid,465333473061021,459129235728948,Delivered,Ninja Van PH,standard,Dropshipping,360287146089092,,PH0022000105189,January 2022
11-Jan-2022,Orders-Sales,Item Price Credit,529595303803774,Fornis,Back Door  Stay Assy  NISSAN URVAN E25 (LH & RH)  65470-VW000 65471-VW000,2315344215-1630726301586-0,2315344215_PH-10491988283,1500.00,0,0,No,10 Jan 2022 - 16 Jan 2022,paid,458526674173428,454184519872795,Delivered,Ninja Van PH,standard,Dropshipping,440896953602642,,PH0022000105189,January 2022
11-Jan-2022,Orders-Lazada Fees,Payment Fee,481702091956176,RMJ,Corsa Platinum R26 100/80 x 14 TUBELESS TIRES,PZACorsa Platinum R26 90/80 x 14,2029732397_PH-8962384211,-42.83,4.59,0,No,10 Jan 2022 - 16 Jan 2022,paid,457396399348269,458045645668238,Delivered,LEX PH,standard,Dropshipping,476290537522685,,PH0022000105189,January 2022
11-Jan-2022,Orders-Sales,Item Price Credit,554584583406138,RMJ,Corsa Platinum R26 100/80 x 14 TUBELESS TIRES,PZACorsa Platinum R26 90/80 x 14,2029732397_PH-8962384211,1800.00,0,0,No,10 Jan 2022 - 16 Jan 2022,paid,462051726446933,462738608593792,Delivered,LEX PH,standard,Dropshipping,491350934825931,,PH0022000105189,January 2022
10-Jan-2022,Orders-Lazada Fees,Payment Fee,485936468327305,Fornis,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-34.45,3.69,0,No,10 Jan 2022 - 16 Jan 2022,paid,465989629830741,456773385649703,Delivered,LEX PH,standard,Dropshipping,360170032068358,,PH0022000105189,January 2022
10-Jan-2022,Orders-Sales,Item Price Credit,553695742300336,Fornis,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,1500.00,0,0,No,10 Jan 2022 - 16 Jan 2022,paid,465683519346824,460901174657531,Delivered,LEX PH,standard,Dropshipping,490122619841314,,PH0022000105189,January 2022
10-Jan-2022,Orders-Lazada Fees,Payment Fee,468852658425898,DGZ,SEC GRAVIS OWL BRACKET,2424172025-1634191718296-0,2424172025_PH-11046276804,-47.47,5.09,0,No,10 Jan 2022 - 16 Jan 2022,paid,454967119059302,456642634149914,Delivered,LEX PH,standard,Dropshipping,370769552395497,,PH0022000105189,January 2022
10-Jan-2022,Orders-Sales,Item Price Credit,533989398066978,DGZ,SEC GRAVIS OWL BRACKET,2424172025-1634191718296-0,2424172025_PH-11046276804,2000.00,0,0,No,10 Jan 2022 - 16 Jan 2022,paid,455141825220703,455662270793235,Delivered,LEX PH,standard,Dropshipping,393164433695181,,PH0022000105189,January 2022
09-Jan-2022,Orders-Lazada Fees,Payment Fee,542733671098582,DGZ,PIRELLI 120/70-14 DIABLO ROSSO TUBELESS TIRE,PZAPIRELLI12P/70-14DIABLOROSSOTL,1947198845_PH-8406100107,-91.17,9.77,0,No,03 Jan 2022 - 09 Jan 2022,paid,462642770294789,462132212705978,Delivered,LEX PH,standard,Dropshipping,447070451016790,,PH0022000053609,January 2022
