Transaction Date,Transaction Type,Fee Name,Transaction Number,Store,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId,Month & Year,Price Category,Order Number,Shipping Fee Paid by Seller,Payment Fee,Shipping Fee (Paid By Customer),Item Price Credit,Auto. Shipping fee subsidy (by Lazada),Promotional Charges Vouchers,Shipping Fee Voucher (by Lazada),Shipping Fee Subsidy (By Seller),Free Shipping Max Fee,Reversal Item Price,Shipping Fee Refund to Customer,Lazada Bonus,Lazada Bonus - LZD co-fund,Shipping Fee Voucher Refund to Laz,Reversal of Free Shipping Max Fee,Commission,Reversal Commission,Sponsored Product Fee,Sponsored Discovery - Top up,,,,,Actual,Needed,Difference
23-Feb-22,Orders-Sales,Item Price Credit,470521281406184,DGZ,HANSA HS-PM-162 GLOW PLUG for MITSUBISHI 4DR7 - 11V,2330012306-1631168432874-0,2330012306_PH-10570935291,150,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,384886433902912,396314528258136,Delivered,Ninja Van PH,standard,Dropshipping,455745948109765,,,February 2022,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Feb-22,Orders-Lazada Fees,Commission,483909477626126,DGZ,HANSA HS-PM-162 GLOW PLUG for MITSUBISHI 4DR7 - 11V,2330012306-1631168432874-0,2330012306_PH-10570935291,-1.5,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,391939837527546,449497756760185,Delivered,Ninja Van PH,standard,Dropshipping,433232425484363,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,526719588610646,DGZ,HANSA HS-PM-162 GLOW PLUG for MITSUBISHI 4DR7 - 11V,2330012306-1631168432874-0,2330012306_PH-10570935291,-6,7.77,0,No,12 Jul 2021 - 18 Jul 2021,paid,406429897643744,456067170267791,Delivered,Ninja Van PH,standard,Dropshipping,439580357143144,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,537185360083851,DGZ,HANSA HS-PM-162 GLOW PLUG for MITSUBISHI 4DR7 - 11V,2330012306-1631168432874-0,2330012306_PH-10570935291,-6,42.21,0,No,12 Jul 2021 - 18 Jul 2021,paid,425639063399996,445468088968783,Delivered,Ninja Van PH,standard,Dropshipping,408302973560594,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,515056966305239,DGZ,HANSA HS-PM-162 GLOW PLUG for MITSUBISHI 4DR7 - 11V,2330012306-1631168432874-0,2330012306_PH-10570935291,-6,3.96,0,No,12 Jul 2021 - 18 Jul 2021,paid,432029595918134,433874772707113,Delivered,LEX PH,standard,Dropshipping,480266435786163,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Feb-22,Orders-Lazada Fees,Payment Fee,463875392386258,DGZ,Rusi KR-150 Brake Hose,2296198339-1630055242490-0,2296198339_PH-10385014398,-6.66,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,449849763659287,400648554111184,Delivered,LEX PH,standard,Dropshipping,459489965379943,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Feb-22,Orders-Sales,Item Price Credit,518774496336692,DGZ,Rusi KR-150 Brake Hose,2296198339-1630055242490-0,2296198339_PH-10385014398,280,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,455858711802161,364035928509146,Delivered,LEX PH,standard,Dropshipping,416207172555977,,,February 2022,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Feb-22,Orders-Lazada Fees,Commission,526300086959993,DGZ,Rusi KR-150 Brake Hose,2296198339-1630055242490-0,2296198339_PH-10385014398,-2.79,21.32,0,No,12 Jul 2021 - 18 Jul 2021,paid,440489483148253,406748985909831,Delivered,LEX PH,standard,Dropshipping,524677523821086,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,545425141291144,DGZ,Rusi KR-150 Brake Hose,2296198339-1630055242490-0,2296198339_PH-10385014398,-11.2,3.96,0,No,12 Jul 2021 - 18 Jul 2021,paid,431838278990153,407325882704613,Delivered,LEX PH,standard,Dropshipping,388513550677433,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Feb-22,Orders-Lazada Fees,Payment Fee,547490845928957,DGZ,CHALLENGER MATT BLACK/GREEN FULL FACE HELMET,2360656353-1632216753315-0,2360656353_PH-10735853429,-60.48,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,438244777148367,450090614669700,Delivered,LEX PH,standard,Dropshipping,465476825290558,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Feb-22,Orders-Sales,Item Price Credit,528709473259336,DGZ,CHALLENGER MATT BLACK/GREEN FULL FACE HELMET,2360656353-1632216753315-0,2360656353_PH-10735853429,2700,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,374401625660932,462047086920493,Delivered,LEX PH,standard,Dropshipping,509306863825075,,,February 2022,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Feb-22,Orders-Lazada Fees,Commission,469471186043512,DGZ,CHALLENGER MATT BLACK/GREEN FULL FACE HELMET,2360656353-1632216753315-0,2360656353_PH-10735853429,-26.91,21.32,0,No,12 Jul 2021 - 18 Jul 2021,paid,408540600103072,422038704697216,Delivered,LEX PH,standard,Dropshipping,424343654666117,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,547893199720962,DGZ,CHALLENGER MATT BLACK/GREEN FULL FACE HELMET,2360656353-1632216753315-0,2360656353_PH-10735853429,-60,7.17,0,No,12 Jul 2021 - 18 Jul 2021,paid,383291753306084,455169780986888,Delivered,Ninja Van PH,standard,Dropshipping,449468377052217,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Feb-22,Other Services-Marketing Fees,Sponsored Discovery - Top up,P4P_GMV_AUTO_TOP_UP_159560714_1645289027872,DGZ,,,,-500,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,413889545022637,379116557390724,Delivered,Ninja Van PH,standard,Dropshipping,549158483523023,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Feb-22,Orders-Lazada Fees,Payment Fee,550668090685859,DGZ,Pirelli Diablo Rosso Sport 80/90 x 14 Tubeless Tire,PIR-ANG-8090-x14,1724428061_PH-7437544222,-50.24,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,464841267282080,436803697656827,Delivered,Ninja Van PH,standard,Dropshipping,484610128250131,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Feb-22,Orders-Sales,Item Price Credit,512999029811081,DGZ,Pirelli Diablo Rosso Sport 80/90 x 14 Tubeless Tire,PIR-ANG-8090-x14,1724428061_PH-7437544222,1950,13.39,0,No,12 Jul 2021 - 18 Jul 2021,paid,420008722196779,363843932064919,Delivered,Ninja Van PH,standard,Dropshipping,528999137860727,,,February 2022,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Feb-22,Orders-Lazada Fees,Commission,483723980401067,DGZ,Pirelli Diablo Rosso Sport 80/90 x 14 Tubeless Tire,PIR-ANG-8090-x14,1724428061_PH-7437544222,-19.44,0,0,No,19 Jul 2021 - 25 Jul 2021,paid,374285419479240,379059556534468,Delivered,LEX PH,standard,Dropshipping,447372886245495,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,493835059283589,DGZ,Pirelli Diablo Rosso Sport 80/90 x 14 Tubeless Tire,PIR-ANG-8090-x14,1724428061_PH-7437544222,-60,0,0,No,19 Jul 2021 - 25 Jul 2021,paid,364912557648526,453443650344638,Delivered,LEX PH,standard,Dropshipping,472532657315429,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Feb-22,Orders-Lazada Fees,Commission Discount/Rebate,PH7S34CDK5-WAVMW2Q-220217,DGZ,,,,185.34,0,0,No,19 Jul 2021 - 25 Jul 2021,paid,400226961914864,438649797853045,Delivered,LEX PH,standard,Dropshipping,552522180882798,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Feb-22,Orders-Lazada Fees,Commission Discount/Rebate,PH7S34CDK5-0713YRG-220217,DGZ,,,,149.5,0,0,No,19 Jul 2021 - 25 Jul 2021,paid,379861099214419,440947514594113,Delivered,LEX PH,standard,Dropshipping,514642687547418,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Feb-22,Orders-Lazada Fees,Payment Fee,543328371606247,DGZ,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-33.79,0,0,No,19 Jul 2021 - 25 Jul 2021,paid,421998303450388,448026922589734,Delivered,LEX PH,standard,Dropshipping,461440011569757,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Feb-22,Orders-Sales,Item Price Credit,460604970380828,DGZ,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,1500,0,0,No,19 Jul 2021 - 25 Jul 2021,paid,450245745815074,436311686172111,Delivered,LEX PH,standard,Dropshipping,545792652611300,,,February 2022,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Feb-22,Orders-Lazada Fees,Commission,463133133263404,DGZ,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-14.95,0,0,No,19 Jul 2021 - 25 Jul 2021,paid,367399386970144,458337121290653,Delivered,LEX PH,standard,Dropshipping,502992565585550,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,552009295892589,DGZ,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-59.98,0,0,No,19 Jul 2021 - 25 Jul 2021,paid,429219199673050,447529527110133,Delivered,LEX PH,standard,Dropshipping,388427803339281,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Feb-22,Orders-Lazada Fees,Payment Fee,485902719475852,DGZ,PIRELLI DIABLO 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO70/90x17,2490589280_PH-11427941463,-34.47,0,0,No,19 Jul 2021 - 25 Jul 2021,paid,435562524410743,376828688612011,Delivered,LEX PH,standard,Dropshipping,486956879475153,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Feb-22,Orders-Sales,Item Price Credit,507427326535637,DGZ,PIRELLI DIABLO 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO70/90x17,2490589280_PH-11427941463,1450,0,0,No,19 Jul 2021 - 25 Jul 2021,paid,450401472199165,387727792961632,Delivered,LEX PH,standard,Dropshipping,396923987545717,,,February 2022,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Feb-22,Orders-Lazada Fees,Commission,503568697774761,DGZ,PIRELLI DIABLO 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO70/90x17,2490589280_PH-11427941463,-14.46,0,0,No,19 Jul 2021 - 25 Jul 2021,paid,410957808591129,456183788494863,Delivered,LEX PH,standard,Dropshipping,520370333777539,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,530874642785765,DGZ,PIRELLI DIABLO 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO70/90x17,2490589280_PH-11427941463,-57.98,0,0,No,19 Jul 2021 - 25 Jul 2021,paid,393664740797107,446907172194945,Delivered,LEX PH,standard,Dropshipping,433924395984858,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-22,Orders-Lazada Fees,Payment Fee,456592955883298,DGZ,SEC Boarder - Break (Black/Yellow) Half Face Helmet,2360399607-1632214259363-0,2360399607_PH-10735210855,-48.59,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,365306333634394,378111520215602,Delivered,Ninja Van PH,standard,Dropshipping,429042036248541,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-22,Orders-Sales,Item Price Credit,502621756166769,DGZ,SEC Boarder - Break (Black/Yellow) Half Face Helmet,2360399607-1632214259363-0,2360399607_PH-10735210855,2100,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,395353831061356,365504698961186,Delivered,LEX PH,standard,Dropshipping,445725437362255,,,February 2022,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-22,Orders-Lazada Fees,Commission,515008705253108,DGZ,SEC Boarder - Break (Black/Yellow) Half Face Helmet,2360399607-1632214259363-0,2360399607_PH-10735210855,-20.93,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,458579451596418,382597792934012,Delivered,LEX PH,standard,Dropshipping,525083895936816,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,502152943117988,DGZ,SEC Boarder - Break (Black/Yellow) Half Face Helmet,2360399607-1632214259363-0,2360399607_PH-10735210855,-60,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,407608158444902,389937740921831,Delivered,LEX PH,standard,Dropshipping,371742404564953,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-22,Orders-Lazada Fees,Payment Fee,492372443711523,DGZ,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-33.6,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,462914489094559,356548156360697,Delivered,LEX PH,standard,Dropshipping,406460807816167,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-22,Orders-Sales,Item Price Credit,526684354674421,DGZ,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,1500,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,397597133640747,401791386495441,Delivered,Ninja Van PH,standard,Dropshipping,384125967032739,,,February 2022,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-22,Orders-Lazada Fees,Commission,513476822127585,DGZ,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-14.95,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,440419915384872,416547845183017,Delivered,Ninja Van PH,standard,Dropshipping,405732097858181,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,478313326818877,DGZ,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-59.98,3.72,0,No,23 Aug 2021 - 29 Aug 2021,paid,438430353788797,358964370673508,Delivered,LEX PH,standard,Dropshipping,476465897252750,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Feb-22,Orders-Lazada Fees,Payment Fee,515992991720742,DGZ,Mizzle GOLD  M89 Motorcycle Tire 90/80 x 17 (Tubeless),MIZ-M89-9017,1724394128_PH-7437362969,-38.71,0,0,No,23 Aug 2021 - 29 Aug 2021,paid,461412070405673,458900607225517,Delivered,LEX PH,standard,Dropshipping,437221999621428,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Feb-22,Orders-Sales,Item Price Credit,538610081075666,DGZ,Mizzle GOLD  M89 Motorcycle Tire 90/80 x 17 (Tubeless),MIZ-M89-9017,1724394128_PH-7437362969,1690,3.86,0,No,23 Aug 2021 - 29 Aug 2021,paid,443870826045308,433825540449537,Delivered,LEX PH,standard,Dropshipping,535542890050248,,,February 2022,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Feb-22,Orders-Lazada Fees,Commission,523531704244044,DGZ,Mizzle GOLD  M89 Motorcycle Tire 90/80 x 17 (Tubeless),MIZ-M89-9017,1724394128_PH-7437362969,-16.84,0,0,No,23 Aug 2021 - 29 Aug 2021,paid,449290249398511,430182658521069,Delivered,LEX PH,standard,Dropshipping,489195686672838,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,477292788262328,DGZ,Mizzle GOLD  M89 Motorcycle Tire 90/80 x 17 (Tubeless),MIZ-M89-9017,1724394128_PH-7437362969,-60,11.18,0,No,23 Aug 2021 - 29 Aug 2021,paid,381497356897328,428405130077373,Delivered,LEX PH,standard,Dropshipping,505268668296799,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Payment Fee,494699242124313,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-1.16,0,0,No,23 Aug 2021 - 29 Aug 2021,paid,459704698341026,409956095201541,Delivered,LEX PH,standard,Dropshipping,431765112027948,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Payment Fee,487230011931844,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-1.16,3.32,0,No,23 Aug 2021 - 29 Aug 2021,paid,360118439990035,382214110473357,Delivered,LEX PH,standard,Dropshipping,415768744445452,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Sales,Item Price Credit,520849899694255,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,38,0,0,No,23 Aug 2021 - 29 Aug 2021,paid,391610649906254,371420890352677,Delivered,LEX PH,standard,Dropshipping,403951799936022,,,February 2022,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Sales,Item Price Credit,523277915712622,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,38,3.79,0,No,23 Aug 2021 - 29 Aug 2021,paid,377726134404381,462885808188745,Delivered,LEX PH,standard,Dropshipping,425849291348244,,,February 2022,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Commission,457185634562226,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-0.38,0,0,No,23 Aug 2021 - 29 Aug 2021,paid,362021479828136,396945736671380,Delivered,LEX PH,standard,Dropshipping,416944422423590,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Commission,455266778590706,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-0.38,4.92,0,No,16 Aug 2021 - 22 Aug 2021,paid,442272704149514,426242591423245,Delivered,LEX PH,standard,Dropshipping,550565109067275,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Payment Fee,490016851201494,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-1.16,0,0,No,16 Aug 2021 - 22 Aug 2021,paid,360932527441550,455729171637386,Delivered,LEX PH,standard,Dropshipping,500195552054501,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Sales,Item Price Credit,459788323294631,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,38,5.36,0,No,16 Aug 2021 - 22 Aug 2021,paid,409582009282477,459166314512715,Delivered,LEX PH,standard,Dropshipping,406722199989400,,,February 2022,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Commission,489153515559261,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-0.38,7.28,0,No,16 Aug 2021 - 22 Aug 2021,paid,387478904854666,432787626678003,Delivered,LEX PH,standard,Dropshipping,440429782133252,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Payment Fee,536764993811253,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-1.16,0,0,No,16 Aug 2021 - 22 Aug 2021,paid,369450370150467,392609958824506,Delivered,LEX PH,standard,Dropshipping,424268303211337,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Sales,Item Price Credit,493814660157985,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,38,3.68,0,No,09 Aug 2021 - 15 Aug 2021,paid,407800662160719,377263772247809,Delivered,Ninja Van PH,standard,Dropshipping,495499322047181,,,February 2022,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Commission,493717666897632,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-0.38,0,0,No,09 Aug 2021 - 15 Aug 2021,paid,382873989027239,396569919388453,Delivered,Ninja Van PH,standard,Dropshipping,449688183813511,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Payment Fee,545790178835569,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-1.16,9.48,0,No,09 Aug 2021 - 15 Aug 2021,paid,368117481546676,412901930315341,Delivered,Ninja Van PH,standard,Dropshipping,457210573197826,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Sales,Item Price Credit,493572843123698,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,38,0,0,No,09 Aug 2021 - 15 Aug 2021,paid,450561875305721,456528931940542,Delivered,Ninja Van PH,standard,Dropshipping,514765661136921,,,February 2022,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Commission,509724437052685,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-0.38,7.21,0,No,02 Aug 2021 - 08 Aug 2021,paid,416599251409966,408682252389903,Delivered,Ninja Van PH,standard,Dropshipping,466900259188062,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Payment Fee,480314248312469,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-1.16,0,0,No,02 Aug 2021 - 08 Aug 2021,paid,402794516259702,397137902518182,Delivered,Ninja Van PH,standard,Dropshipping,452933989297870,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Sales,Item Price Credit,454455620981926,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,38,4.74,0,No,02 Aug 2021 - 08 Aug 2021,paid,370665181968308,398663275270152,Delivered,Ninja Van PH,standard,Dropshipping,486858442596907,,,February 2022,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Commission,525729695095371,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-0.38,0,0,No,02 Aug 2021 - 08 Aug 2021,paid,402180963219848,367247233500620,Delivered,Ninja Van PH,standard,Dropshipping,363757468299137,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Payment Fee,516653667920051,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-1.16,0,0,No,23 Aug 2021 - 29 Aug 2021,paid,372270605437314,359807146265306,Delivered,LEX PH,standard,Dropshipping,475147783610738,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Sales,Item Price Credit,454270329013834,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,38,0,0,No,23 Aug 2021 - 29 Aug 2021,paid,436134109080302,362085586193879,Delivered,LEX PH,standard,Dropshipping,389472327100216,,,February 2022,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Commission,510367646871058,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-0.38,0,0,No,16 Aug 2021 - 22 Aug 2021,paid,414885654951340,381454069054044,Delivered,LEX PH,standard,Dropshipping,452075847201119,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Payment Fee,518569474793247,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-1.16,0,0,No,02 Aug 2021 - 08 Aug 2021,paid,357798380870267,457106944560602,Delivered,Ninja Van PH,standard,Dropshipping,471567648547573,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Sales,Item Price Credit,468593117114311,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,38,0,0,No,02 Aug 2021 - 08 Aug 2021,paid,392903060110383,388395555686204,Delivered,Ninja Van PH,standard,Dropshipping,443102057862010,,,February 2022,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Commission,534723387215681,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-0.38,5.36,0,No,16 Aug 2021 - 22 Aug 2021,paid,451453943409441,425458051182673,Delivered,LEX PH,standard,Dropshipping,457758403203448,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Payment Fee,455842781330254,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-1.16,3.86,0,No,27 Sep 2021 - 03 Oct 2021,paid,368471999722257,463541010415489,Delivered,LEX PH,standard,Dropshipping,552377902301444,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Sales,Item Price Credit,544853486988808,DGZ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,38,0,0,No,27 Sep 2021 - 03 Oct 2021,paid,375961511028619,396864388931492,Delivered,LEX PH,standard,Dropshipping,359457757964251,,,February 2022,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
