Transaction Date,Transaction Type,Fee Name,Transaction Number,Store,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId
14-Oct-2022,Orders-Sales,Item Price Credit,547807039773588,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0003,2935412198_PH-14297172417,"6,820.00",0.00,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,553152722738365,553113637295476,Delivered,LEX PH,standard,Dropshipping,530282094747291,,
14-Oct-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),460671154719338,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0003,2935412198_PH-14297172417,-250.00,26.79,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,552797657962158,554478137818383,Delivered,LEX PH,standard,Dropshipping,438528774967361,,
14-Oct-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),506109069841920,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0003,2935412198_PH-14297172417,-250.00,26.79,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,552171554973639,550696134059231,Delivered,LEX PH,standard,Dropshipping,372027239419719,,
14-Oct-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),488106818494038,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0003,2935412198_PH-14297172417,-250.00,26.79,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,547303820791469,550024937441250,Delivered,LEX PH,standard,Dropshipping,484108954494936,,
14-Oct-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),540713946562495,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0003,2935412198_PH-14297172417,-250.00,26.79,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,545784241921379,544452413502708,Delivered,LEX PH,standard,Dropshipping,492682864313242,,
14-Oct-2022,Orders-Lazada Fees,Payment Fee,462572430966573,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0003,2935412198_PH-14297172417,-155.39,16.65,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,546096460180288,549149371031545,Delivered,LEX PH,standard,Dropshipping,504617685897288,,
14-Oct-2022,Orders-Sales,Item Price Credit,496599293351573,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0003,2935412198_PH-14297172417,"6,820.00",0.00,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,549219679094439,554478387589518,Delivered,LEX PH,standard,Dropshipping,474042541803427,,
14-Oct-2022,Orders-Lazada Fees,Payment Fee,511646831843844,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0003,2935412198_PH-14297172417,-155.39,16.65,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,551197982278004,545167703558319,Delivered,LEX PH,standard,Dropshipping,418669487822457,,
14-Oct-2022,Orders-Sales,Item Price Credit,550865863861817,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0003,2935412198_PH-14297172417,"6,820.00",0.00,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,555393811257989,546131956737202,Delivered,LEX PH,standard,Dropshipping,517434583041296,,
14-Oct-2022,Orders-Lazada Fees,Payment Fee,532921279698826,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0003,2935412198_PH-14297172417,-155.39,16.65,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,550716780525553,555021626701643,Delivered,LEX PH,standard,Dropshipping,390753162704939,,
