Transaction Date,Transaction Type,Fee Name,Transaction Number,Store,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId
14-Sep-2022,Orders-Lazada Fees,Payment Fee,466390635051404,SEC,"HANSA HS-PK-140 GLOW PLUG for KIA BESTA , KIA PREGIO (CPK-072) - 12V",P03-A1-B001-0296,2329771606_PH-10570113080,-2.43,0.26,0.00,No,14 Sep 2022 - 14 Sep 2022,paid,532713699243998,513102419433423,Delivered,Ninja Van PH,standard,Dropshipping,447753667945057,,
14-Sep-2022,Orders-Sales,Item Price Credit,482889773539552,SEC,"HANSA HS-PK-140 GLOW PLUG for KIA BESTA , KIA PREGIO (CPK-072) - 12V",P03-A1-B001-0296,2329771606_PH-10570113080,65.00,0.00,0.00,No,14 Sep 2022 - 14 Sep 2022,paid,541108984783433,517532537868724,Delivered,Ninja Van PH,standard,Dropshipping,366388436635578,,
14-Sep-2022,Orders-Lazada Fees,Commission,524515837646433,SEC,"HANSA HS-PK-140 GLOW PLUG for KIA BESTA , KIA PREGIO (CPK-072) - 12V",P03-A1-B001-0296,2329771606_PH-10570113080,-1.30,0.14,0.00,No,14 Sep 2022 - 14 Sep 2022,paid,514127881994382,521201022858268,Delivered,Ninja Van PH,standard,Dropshipping,436322786496402,,
13-Sep-2022,Orders-Lazada Fees,Payment Fee,539564464175657,SEC,JOHNSEN'S - USA  Fuel Injector Cleaner Conc. 12 oz.,P01-A1-B012-0007,2873651584_PH-13948906490,-4.11,0.44,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,516001468394371,515877373021119,Delivered,LEX PH,standard,Dropshipping,550339016002178,,
13-Sep-2022,Orders-Sales,Item Price Credit,493187459381482,SEC,JOHNSEN'S - USA  Fuel Injector Cleaner Conc. 12 oz.,P01-A1-B012-0007,2873651584_PH-13948906490,143.00,0.00,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,546533623618087,542830080856214,Delivered,LEX PH,standard,Dropshipping,545516442045820,,
13-Sep-2022,Orders-Lazada Fees,Commission,479640352777458,SEC,JOHNSEN'S - USA  Fuel Injector Cleaner Conc. 12 oz.,P01-A1-B012-0007,2873651584_PH-13948906490,-2.87,0.31,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,542049453406025,528771073040176,Delivered,LEX PH,standard,Dropshipping,470383753881681,,
13-Sep-2022,Orders-Lazada Fees,Commission,494299234627358,SEC,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,-0.18,0.02,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,540143948624038,510697491886146,Delivered,LEX PH,standard,Dropshipping,480688027930911,,
13-Sep-2022,Orders-Lazada Fees,Payment Fee,524353302295931,SEC,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,-0.57,0.06,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,524563344466609,528283482206147,Delivered,LEX PH,standard,Dropshipping,424349894212232,,
13-Sep-2022,Orders-Sales,Item Price Credit,492602651544696,FORNIS,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,9.00,0.00,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,524870028560915,534392604249748,Delivered,LEX PH,standard,Dropshipping,473648478934124,,
13-Sep-2022,Orders-Lazada Fees,Commission,550535343053866,FORNIS,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,-0.18,0.02,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,546760436869516,517521313756164,Delivered,LEX PH,standard,Dropshipping,489764893045294,,
13-Sep-2022,Orders-Lazada Fees,Payment Fee,468745926693575,REY MOTOPARTS,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,-0.57,0.06,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,516664783476258,540018432086211,Delivered,LEX PH,standard,Dropshipping,434140616946483,,
13-Sep-2022,Orders-Sales,Item Price Credit,466560579924029,REY MOTOPARTS,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,9.00,0.00,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,516422109059874,519628434416207,Delivered,LEX PH,standard,Dropshipping,446203407371611,,
13-Sep-2022,Orders-Lazada Fees,Commission,476973768768250,REY MOTOPARTS,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,-0.18,0.02,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,541799045206564,546766891093202,Delivered,LEX PH,standard,Dropshipping,503167772421923,,
13-Sep-2022,Orders-Lazada Fees,Payment Fee,512434896221927,REY MOTOPARTS,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,-0.57,0.06,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,528911326649561,543809629076438,Delivered,LEX PH,standard,Dropshipping,552589377800563,,
13-Sep-2022,Orders-Sales,Item Price Credit,535750830654757,REY MOTOPARTS,HANSA HS-7528 AUTO BULB S25/P21/5W 12V (21/5W) BASE:(BAY15d) CIRCUIT:1034,2317042874-1630764905418-0,2317042874_PH-10501791389,9.00,0.00,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,543881169486814,542347105137797,Delivered,LEX PH,standard,Dropshipping,380115851342761,,
13-Sep-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),479131187765272,REY MOTOPARTS,Pirelli Diablo Rosso III 150/60R17,3148956241-1655703570282-0,3148956241_PH-15646229949,-254.31,27.25,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,546403984914551,539843238134196,Delivered,LEX PH,standard,Dropshipping,538571466938295,,
13-Sep-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),530424340543810,REY MOTOPARTS,DIABLO ROSSO lll 110/70 X17,3140062122-1655361720007-0,3140062122_PH-15581024878,-245.69,26.32,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,512798596539860,542324880910574,Delivered,LEX PH,standard,Dropshipping,447038417776904,,
13-Sep-2022,Orders-Lazada Fees,Commission,478182846679022,REY MOTOPARTS,DIABLO ROSSO lll 110/70 X17,3140062122-1655361720007-0,3140062122_PH-15581024878,-93.23,9.99,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,512518610978552,543627813272390,Delivered,LEX PH,standard,Dropshipping,392477137121071,,
13-Sep-2022,Orders-Lazada Fees,Payment Fee,457183754343811,REY MOTOPARTS,DIABLO ROSSO lll 110/70 X17,3140062122-1655361720007-0,3140062122_PH-15581024878,-104.38,11.18,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,539488991318795,509014319237260,Delivered,LEX PH,standard,Dropshipping,493235678477600,,
13-Sep-2022,Orders-Sales,Item Price Credit,535706954840210,REY MOTOPARTS,DIABLO ROSSO lll 110/70 X17,3140062122-1655361720007-0,3140062122_PH-15581024878,"4,650.00",0.00,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,537669747982025,546208996117417,Delivered,LEX PH,standard,Dropshipping,378841466988992,,
13-Sep-2022,Orders-Lazada Fees,Commission,482816178601787,REY MOTOPARTS,Pirelli Diablo Rosso III 150/60R17,3148956241-1655703570282-0,3148956241_PH-15646229949,-133.32,14.28,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,523143432964586,543750582069231,Delivered,LEX PH,standard,Dropshipping,373671154249568,,
13-Sep-2022,Orders-Lazada Fees,Payment Fee,508766693587777,REY MOTOPARTS,Pirelli Diablo Rosso III 150/60R17,3148956241-1655703570282-0,3148956241_PH-15646229949,-149.18,15.98,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,512781262604460,516661838949190,Delivered,LEX PH,standard,Dropshipping,438642588319049,,
13-Sep-2022,Orders-Sales,Item Price Credit,500742016196848,REY MOTOPARTS,Pirelli Diablo Rosso III 150/60R17,3148956241-1655703570282-0,3148956241_PH-15646229949,"6,650.00",0.00,0.00,No,13 Sep 2022 - 13 Sep 2022,paid,534999755126865,523532486458362,Delivered,LEX PH,standard,Dropshipping,529182604652245,,
12-Sep-2022,Orders-Lazada Fees,Commission Discount/Rebate,PH7S34CDK5-QOC2YKB-220912,REY MOTOPARTS,,,,143.18,15.34,0.00,No,12 Sep 2022 - 12 Sep 2022,paid,513624679823981,537833427615044,,,,,356740517930578,Commission rebate for 8.22 to 8.28,
12-Sep-2022,Orders-Lazada Fees,Commission,531992268113285,REY MOTOPARTS,SEC Border Matte Black Half Face Helmet,3206425369-1657616491483-0,3206425369_PH-16060263462,-39.10,4.19,0.00,No,12 Sep 2022 - 12 Sep 2022,paid,537414644802159,509742109160614,Delivered,LEX PH,standard,Dropshipping,538145729893154,,
12-Sep-2022,Orders-Lazada Fees,Payment Fee,546532401203522,REY MOTOPARTS,SEC Border Matte Black Half Face Helmet,3206425369-1657616491483-0,3206425369_PH-16060263462,-43.68,4.68,0.00,No,12 Sep 2022 - 12 Sep 2022,paid,541854651074176,511753482463183,Delivered,LEX PH,standard,Dropshipping,542496117695913,,
12-Sep-2022,Orders-Sales,Item Price Credit,533366793799315,REY MOTOPARTS,SEC Border Matte Black Half Face Helmet,3206425369-1657616491483-0,3206425369_PH-16060263462,"1,950.00",0.00,0.00,No,12 Sep 2022 - 12 Sep 2022,paid,529691658705971,515462599908722,Delivered,LEX PH,standard,Dropshipping,374897349624868,,
12-Sep-2022,Orders-Lazada Fees,Payment Fee,480009354506884,PARTS PRO,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1 Quart,P01-A1-B009-0095,2874087678_PH-13951037156,-21.65,2.32,0.00,No,12 Sep 2022 - 12 Sep 2022,paid,510030573117382,511668282353975,Delivered,Ninja Van PH,standard,Dropshipping,434024918112524,,
12-Sep-2022,Orders-Sales,Item Price Credit,494099752556226,PARTS PRO,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1 Quart,P01-A1-B009-0095,2874087678_PH-13951037156,876.00,0.00,0.00,No,12 Sep 2022 - 12 Sep 2022,paid,545688202909334,513684442813344,Delivered,Ninja Van PH,standard,Dropshipping,515431657320435,,
12-Sep-2022,Orders-Lazada Fees,Commission,474854080494488,PARTS PRO,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1 Quart,P01-A1-B009-0095,2874087678_PH-13951037156,-17.56,1.88,0.00,No,12 Sep 2022 - 12 Sep 2022,paid,537424051093467,530156729104933,Delivered,Ninja Van PH,standard,Dropshipping,443688996851075,,
12-Sep-2022,Orders-Lazada Fees,Payment Fee,517562242114643,PARTS PRO,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1 Quart,P01-A1-B009-0095,2874087678_PH-13951037156,-21.65,2.32,0.00,No,12 Sep 2022 - 12 Sep 2022,paid,516616307322207,536922736738012,Delivered,Ninja Van PH,standard,Dropshipping,388226842778964,,
12-Sep-2022,Orders-Sales,Item Price Credit,479844350527993,PARTS PRO,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1 Quart,P01-A1-B009-0095,2874087678_PH-13951037156,876.00,0.00,0.00,No,12 Sep 2022 - 12 Sep 2022,paid,512221864570068,511267119461683,Delivered,Ninja Van PH,standard,Dropshipping,514031289389819,,
12-Sep-2022,Orders-Lazada Fees,Commission,474487965057630,PARTS PRO,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1 Quart,P01-A1-B009-0095,2874087678_PH-13951037156,-17.56,1.88,0.00,No,12 Sep 2022 - 12 Sep 2022,paid,535131735379496,514041329527218,Delivered,Ninja Van PH,standard,Dropshipping,494240134757805,,
12-Sep-2022,Orders-Lazada Fees,Payment Fee,523288881512758,PARTS PRO,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1 Quart,P01-A1-B009-0095,2874087678_PH-13951037156,-21.65,2.32,0.00,No,12 Sep 2022 - 12 Sep 2022,paid,527160411688963,530365926193435,Delivered,Ninja Van PH,standard,Dropshipping,428307654230194,,
12-Sep-2022,Orders-Sales,Item Price Credit,480776649983387,SEC,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1 Quart,P01-A1-B009-0095,2874087678_PH-13951037156,876.00,0.00,0.00,No,12 Sep 2022 - 12 Sep 2022,paid,520936752971463,533491882296564,Delivered,Ninja Van PH,standard,Dropshipping,383152182356696,,
12-Sep-2022,Orders-Lazada Fees,Commission,495529806883919,SEC,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1 Quart,P01-A1-B009-0095,2874087678_PH-13951037156,-17.56,1.88,0.00,No,12 Sep 2022 - 12 Sep 2022,paid,535688349186209,513957702831508,Delivered,Ninja Van PH,standard,Dropshipping,443646060507016,,
12-Sep-2022,Orders-Lazada Fees,Payment Fee,491346844512817,SEC,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1 Quart,P01-A1-B009-0095,2874087678_PH-13951037156,-21.65,2.32,0.00,No,12 Sep 2022 - 12 Sep 2022,paid,545012789855024,509125456608619,Delivered,Ninja Van PH,standard,Dropshipping,438918973505105,,
12-Sep-2022,Orders-Sales,Item Price Credit,503209319721407,FORNIS,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1 Quart,P01-A1-B009-0095,2874087678_PH-13951037156,876.00,0.00,0.00,No,12 Sep 2022 - 12 Sep 2022,paid,521386400321732,510238131571418,Delivered,Ninja Van PH,standard,Dropshipping,539539603657146,,
12-Sep-2022,Orders-Lazada Fees,Commission,538709266153690,FORNIS,MAG 1 Full Synthetic 75W-140 GL-5 Gear Oil 1 Quart,P01-A1-B009-0095,2874087678_PH-13951037156,-17.56,1.88,0.00,No,12 Sep 2022 - 12 Sep 2022,paid,517417255367362,544013170580572,Delivered,Ninja Van PH,standard,Dropshipping,457189404562660,,
11-Sep-2022,Orders-Lazada Fees,Payment Fee,547748273277902,RMJ,Mizzle GOLD M89 Motorcycle Tire 80/80 x 17 Tubeless,MIZ-M89-808-X17,1724016314_PH-7436382195,-41.09,4.40,0.00,No,11 Sep 2022 - 11 Sep 2022,paid,538124812922847,528247174585394,Delivered,LEX PH,standard,Dropshipping,531443800852117,,
11-Sep-2022,Orders-Sales,Item Price Credit,482583356214584,REY MOTOPARTS,Mizzle GOLD M89 Motorcycle Tire 80/80 x 17 Tubeless,MIZ-M89-808-X17,1724016314_PH-7436382195,"1,776.00",0.00,0.00,No,11 Sep 2022 - 11 Sep 2022,paid,529675118581171,517408679038375,Delivered,LEX PH,standard,Dropshipping,444056034212041,,
11-Sep-2022,Orders-Lazada Fees,Commission,553678103751746,REY MOTOPARTS,Mizzle GOLD M89 Motorcycle Tire 80/80 x 17 Tubeless,MIZ-M89-808-X17,1724016314_PH-7436382195,-35.60,3.81,0.00,No,11 Sep 2022 - 11 Sep 2022,paid,532420373616532,513292941193580,Delivered,LEX PH,standard,Dropshipping,374102714432887,,
11-Sep-2022,Orders-Lazada Fees,Payment Fee,455960523910959,REY MOTOPARTS,Mizzle GOLD M89 Motorcycle Tire 80/80 x 17 Tubeless,MIZ-M89-808-X17,1724016314_PH-7436382195,-41.09,4.40,0.00,No,11 Sep 2022 - 11 Sep 2022,paid,531130971886832,532679006454265,Delivered,LEX PH,standard,Dropshipping,474544522426606,,
11-Sep-2022,Orders-Sales,Item Price Credit,544211404293599,RMJ,Mizzle GOLD M89 Motorcycle Tire 80/80 x 17 Tubeless,MIZ-M89-808-X17,1724016314_PH-7436382195,"1,776.00",0.00,0.00,No,11 Sep 2022 - 11 Sep 2022,paid,543306145302334,516200484663314,Delivered,LEX PH,standard,Dropshipping,532231809181238,,
11-Sep-2022,Orders-Lazada Fees,Commission,534655109741438,RMJ,Mizzle GOLD M89 Motorcycle Tire 80/80 x 17 Tubeless,MIZ-M89-808-X17,1724016314_PH-7436382195,-35.60,3.81,0.00,No,11 Sep 2022 - 11 Sep 2022,paid,508755965623310,531416658257104,Delivered,LEX PH,standard,Dropshipping,409064368927666,,
11-Sep-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),534865836559701,LCE,ROAD PIONEER Truck Tire R-1 12.4-28,P07-T1-B002-0004,2913772148_PH-14172624056,-500.00,53.57,0.00,No,11 Sep 2022 - 11 Sep 2022,paid,515239421605506,512442517145035,Delivered,Ninja Van PH,standard,Dropshipping,372207934480865,,
11-Sep-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),541050554284536,LCE,ROAD PIONEER Truck Tire R-1 12.4-28,P07-T1-B002-0004,2913772148_PH-14172624056,-500.00,53.57,0.00,No,11 Sep 2022 - 11 Sep 2022,paid,513465882334801,534489285695109,Delivered,Ninja Van PH,standard,Dropshipping,417100568697991,,
11-Sep-2022,Orders-Lazada Fees,Commission,519780671325339,LCE,ROAD PIONEER Truck Tire R-1 12.4-28,P07-T1-B002-0004,2913772148_PH-14172624056,-230.55,24.70,0.00,No,11 Sep 2022 - 11 Sep 2022,paid,519939438208109,540107080224230,Delivered,Ninja Van PH,standard,Dropshipping,361158614117307,,
11-Sep-2022,Orders-Lazada Fees,Payment Fee,499029183995171,LCE,ROAD PIONEER Truck Tire R-1 12.4-28,P07-T1-B002-0004,2913772148_PH-14172624056,-326.92,35.03,0.00,No,11 Sep 2022 - 11 Sep 2022,paid,523926545508508,511637636114440,Delivered,Ninja Van PH,standard,Dropshipping,458012042795549,,
11-Sep-2022,Orders-Sales,Item Price Credit,475582437620648,LCE,ROAD PIONEER Truck Tire R-1 12.4-28,P07-T1-B002-0004,2913772148_PH-14172624056,"11,500.00",0.00,0.00,No,11 Sep 2022 - 11 Sep 2022,paid,523197312864430,543979199099254,Delivered,Ninja Van PH,standard,Dropshipping,381450148295018,,
11-Sep-2022,Orders-Lazada Fees,Commission,512639419427736,LCE,ROAD PIONEER Truck Tire R-1 12.4-28,P07-T1-B002-0004,2913772148_PH-14172624056,-230.55,24.70,0.00,No,11 Sep 2022 - 11 Sep 2022,paid,532170569215027,514970315703737,Delivered,Ninja Van PH,standard,Dropshipping,481927089897215,,
11-Sep-2022,Orders-Lazada Fees,Payment Fee,543547348625324,LCE,ROAD PIONEER Truck Tire R-1 12.4-28,P07-T1-B002-0004,2913772148_PH-14172624056,-326.92,35.03,0.00,No,11 Sep 2022 - 11 Sep 2022,paid,545827597121427,544120682155682,Delivered,Ninja Van PH,standard,Dropshipping,439778938702202,,
11-Sep-2022,Orders-Sales,Item Price Credit,543889574333044,LCE,ROAD PIONEER Truck Tire R-1 12.4-28,P07-T1-B002-0004,2913772148_PH-14172624056,"11,500.00",0.00,0.00,No,11 Sep 2022 - 11 Sep 2022,paid,522598497722655,513724489435763,Delivered,Ninja Van PH,standard,Dropshipping,386395999867625,,
10-Sep-2022,Orders-Lazada Fees,Commission,522164044499396,PARTS PRO,JOHNSEN'S - USA  Fuel Injector Cleaner Conc. 12 oz.,P01-A1-B012-0007,2873651584_PH-13948906490,-2.87,0.31,0.00,No,10 Sep 2022 - 10 Sep 2022,paid,517655032823809,520500359230504,Delivered,J&T Express PH,standard,Dropshipping,468433489035088,,
10-Sep-2022,Orders-Lazada Fees,Payment Fee,481854652369138,FORNIS,JOHNSEN'S - USA  Fuel Injector Cleaner Conc. 12 oz.,P01-A1-B012-0007,2873651584_PH-13948906490,-4.76,0.51,0.00,No,10 Sep 2022 - 10 Sep 2022,paid,519658225308420,532700825927498,Delivered,J&T Express PH,standard,Dropshipping,484916907236355,,
10-Sep-2022,Orders-Sales,Item Price Credit,477877054854947,FORNIS,JOHNSEN'S - USA  Fuel Injector Cleaner Conc. 12 oz.,P01-A1-B012-0007,2873651584_PH-13948906490,143.00,0.00,0.00,No,10 Sep 2022 - 10 Sep 2022,paid,543426976940718,514545352102934,Delivered,J&T Express PH,standard,Dropshipping,470544383489301,,
10-Sep-2022,Orders-Lazada Fees,Commission,470195887293509,FORNIS,JOHNSEN'S - USA  Fuel Injector Cleaner Conc. 12 oz.,P01-A1-B012-0007,2873651584_PH-13948906490,-2.87,0.31,0.00,No,10 Sep 2022 - 10 Sep 2022,paid,540433490160478,514611318497651,Delivered,J&T Express PH,standard,Dropshipping,374263714655533,,
10-Sep-2022,Orders-Lazada Fees,Payment Fee,500256250601712,FORNIS,JOHNSEN'S - USA  Fuel Injector Cleaner Conc. 12 oz.,P01-A1-B012-0007,2873651584_PH-13948906490,-4.76,0.51,0.00,No,10 Sep 2022 - 10 Sep 2022,paid,532380834094797,509421823415906,Delivered,J&T Express PH,standard,Dropshipping,401514135976939,,
10-Sep-2022,Orders-Sales,Item Price Credit,498608477895783,PARTS PRO,JOHNSEN'S - USA  Fuel Injector Cleaner Conc. 12 oz.,P01-A1-B012-0007,2873651584_PH-13948906490,143.00,0.00,0.00,No,10 Sep 2022 - 10 Sep 2022,paid,513853979615090,534924386679750,Delivered,J&T Express PH,standard,Dropshipping,435460793432245,,
10-Sep-2022,Orders-Lazada Fees,Commission,473900581433790,PARTS PRO,JOHNSEN'S - USA  Fuel Injector Cleaner Conc. 12 oz.,P01-A1-B012-0007,2873651584_PH-13948906490,-2.87,0.31,0.00,No,10 Sep 2022 - 10 Sep 2022,paid,544972534279813,542258347668339,Delivered,J&T Express PH,standard,Dropshipping,394357194767149,,
10-Sep-2022,Orders-Lazada Fees,Payment Fee,552699009793897,FORNIS,JOHNSEN'S - USA  Fuel Injector Cleaner Conc. 12 oz.,P01-A1-B012-0007,2873651584_PH-13948906490,-4.76,0.51,0.00,No,10 Sep 2022 - 10 Sep 2022,paid,520161841915785,526909733335276,Delivered,J&T Express PH,standard,Dropshipping,530486837421700,,
10-Sep-2022,Orders-Sales,Item Price Credit,487034142132081,FORNIS,JOHNSEN'S - USA  Fuel Injector Cleaner Conc. 12 oz.,P01-A1-B012-0007,2873651584_PH-13948906490,143.00,0.00,0.00,No,10 Sep 2022 - 10 Sep 2022,paid,514658703566201,542054497890424,Delivered,J&T Express PH,standard,Dropshipping,396725954394353,,
09-Sep-2022,Refunds-Lazada Fees,Payment fee - correction for undercharge,487937893756062,DGZ,SEC 23L SIDE PANNIER TOP BOX,2423883866-1634189065867-0,2423883866_PH-11045523774,-156.80,16.80,0.00,No,09 Sep 2022 - 09 Sep 2022,paid,526806669736598,521114474826341,damaged by 3pl,LEX PH,standard,Dropshipping,508721088831474,,
09-Sep-2022,Refunds-Lazada Fees,Payment fee - correction for undercharge,509873582401575,DGZ,SEC 23L SIDE PANNIER TOP BOX,2423883866-1634189065867-0,2423883866_PH-11045523774,-156.80,16.80,0.00,No,09 Sep 2022 - 09 Sep 2022,paid,521058804943274,515234842375441,damaged by 3pl,LEX PH,standard,Dropshipping,375352133988510,,
09-Sep-2022,Refunds-Lazada Fees,Commission fee - correction for undercharge,512894451492711,DGZ,SEC 23L SIDE PANNIER TOP BOX,2423883866-1634189065867-0,2423883866_PH-11045523774,-140.34,15.04,0.00,No,09 Sep 2022 - 09 Sep 2022,paid,527997344401537,539252215364026,damaged by 3pl,LEX PH,standard,Dropshipping,454614457585524,,
09-Sep-2022,Refunds-Lazada Fees,Commission fee - correction for undercharge,528268680478988,DGZ,SEC 23L SIDE PANNIER TOP BOX,2423883866-1634189065867-0,2423883866_PH-11045523774,-140.34,15.04,0.00,No,09 Sep 2022 - 09 Sep 2022,paid,526976583429649,534621189159820,damaged by 3pl,LEX PH,standard,Dropshipping,516893897086726,,
09-Sep-2022,Refunds-Claims,Damaged Claim,510208040003399,SEC,SEC 23L SIDE PANNIER TOP BOX,2423883866-1634189065867-0,2423883866_PH-11045523774,"7,000.00",0.00,0.00,No,09 Sep 2022 - 09 Sep 2022,paid,517805440445757,534029620275965,damaged by 3pl,LEX PH,standard,Dropshipping,412131044164920,Reimbursement for Damaged item- related to order ID 533199029412568 and Item number 533199029712568 ,
09-Sep-2022,Refunds-Lazada Fees,Payment fee - correction for undercharge,476988060021759,SEC,SEC 23L SIDE PANNIER TOP BOX,2423883866-1634189065867-0,2423883866_PH-11045523774,-156.80,16.80,0.00,No,09 Sep 2022 - 09 Sep 2022,paid,539590875155046,525283228014522,damaged by 3pl,LEX PH,standard,Dropshipping,382942435516672,,
09-Sep-2022,Refunds-Lazada Fees,Commission fee - correction for undercharge,508489762898437,SEC,SEC 23L SIDE PANNIER TOP BOX,2423883866-1634189065867-0,2423883866_PH-11045523774,-140.34,15.04,0.00,No,09 Sep 2022 - 09 Sep 2022,paid,512066760746429,514945548193643,damaged by 3pl,LEX PH,standard,Dropshipping,369349873511460,,
09-Sep-2022,Refunds-Claims,Damaged Claim,503784217470871,SEC,SEC 23L SIDE PANNIER TOP BOX,2423883866-1634189065867-0,2423883866_PH-11045523774,"7,000.00",0.00,0.00,No,09 Sep 2022 - 09 Sep 2022,paid,519189251680999,509294090576235,damaged by 3pl,LEX PH,standard,Dropshipping,452847966425936,Reimbursement for Damaged item- related to order ID 533199029412568 and Item number 533199029512568 ,
09-Sep-2022,Refunds-Claims,Damaged Claim,458145208458007,SEC,SEC 23L SIDE PANNIER TOP BOX,2423883866-1634189065867-0,2423883866_PH-11045523774,"7,000.00",0.00,0.00,No,09 Sep 2022 - 09 Sep 2022,paid,516056080283194,545354835809850,damaged by 3pl,LEX PH,standard,Dropshipping,541408519961606,Reimbursement for Damaged item- related to order ID 533199029412568 and Item number 533199029612568 ,
09-Sep-2022,Refunds-Lazada Fees,Commission fee - correction for undercharge,508474245438596,SEC,55L ALLOY BOX ESCAPADE TOP BOX,2384525059-1632903759433-0,2384525059_PH-10853658764,-218.52,23.41,0.00,No,09 Sep 2022 - 09 Sep 2022,paid,509654067392684,511131138597820,damaged by 3pl,LEX PH,standard,Dropshipping,362239500589157,,
09-Sep-2022,Refunds-Lazada Fees,Payment fee - correction for undercharge,554236698528407,DGZ,45L ALLOY BOX- PH LOOP TOP BOX,2381800298-1632811367543-0,2381800298_PH-10840448100,-244.16,26.16,0.00,No,09 Sep 2022 - 09 Sep 2022,paid,524476076393649,509499050565846,damaged by 3pl,LEX PH,standard,Dropshipping,496712057843854,,
09-Sep-2022,Refunds-Lazada Fees,Payment fee - correction for undercharge,482132416843887,DGZ,55L ALLOY BOX ESCAPADE TOP BOX,2384525059-1632903759433-0,2384525059_PH-10853658764,-244.16,26.16,0.00,No,09 Sep 2022 - 09 Sep 2022,paid,537907972889761,521272439811251,damaged by 3pl,LEX PH,standard,Dropshipping,358589727019086,,
09-Sep-2022,Refunds-Lazada Fees,Commission fee - correction for undercharge,486934605997164,DGZ,45L ALLOY BOX- PH LOOP TOP BOX,2381800298-1632811367543-0,2381800298_PH-10840448100,-218.52,23.41,0.00,No,09 Sep 2022 - 09 Sep 2022,paid,527004392205920,531569370394460,damaged by 3pl,LEX PH,standard,Dropshipping,390673343014307,,
09-Sep-2022,Refunds-Claims,Damaged Claim,535837729644258,DGZ,45L ALLOY BOX- PH LOOP TOP BOX,2381800298-1632811367543-0,2381800298_PH-10840448100,"10,900.00",0.00,0.00,No,09 Sep 2022 - 09 Sep 2022,paid,519813446323966,539517764084537,damaged by 3pl,LEX PH,standard,Dropshipping,494346819435194,Reimbursement for Damaged item- related to order ID 536010790612568 and Item number 536010790712568 ,
